"Att1_1","Att1_2","Att1_3","Att2_1","Att2_2","Att2_3","Att3_1","Att3_2","Att3_3","Att3_4","Att4_1","Att4_2","Att4_3","Att4_4","Att5_1","Att5_2","Att5_3","Att5_4","Att5_5","Att5_6","Att6_1","Att6_2","Att6_3","Att6_4","Att7_1","Att7_2","Att8_1","Att8_2","Slope_2","Slope_3","Slope_4","Slope_5","Slope_6","Slope_7","Slope_8","Slope_9","Slope_10","Slope_11","Slope_12","Slope_13","Slope_14","Slope_15","Slope_16","Slope_17","Slope_18","Slope_19","Slope_20","None"
-0.50212758975,2.41048108375,-1.908353494,-0.46952514315,0.158007651175,0.311517491975,-0.7884449028125,0.193390442875,0.205019367325,0.3900350926125,-0.040637308225,0.2772374965875,0.09389827428375,-0.33049846264625,0.25477511066375,0.3144311066625,0.0614793466,-0.476267315775,-0.1891834023875,0.03476515423625,-0.52028947419625,0.0186361516425,0.1791426069,0.32251071565375,-0.03993569015875,0.03993569015875,-0.02283574560875,0.02283574560875,-0.4147720063875,-0.00319847466695135,-0.00265603627240013,-0.00402472150345659,-0.00163046168735025,-0.0575570878142549,-0.0876053980836229,-0.00183355199270933,-0.1789145413125,-0.00820090821523682,-0.0362852962244496,-0.079121930718875,-0.143715102061281,-0.00849018191607004,-0.314336499175,-0.0136872364040918,-0.0403799564816307,-0.0479169498651475,-0.0540393956913506,-7.04360605
0.228959963730625,-1.07533058975,0.846370626019375,-0.14843637596175,0.0965098689125,0.05192650704925,-0.22763695284375,-0.15007231605475,0.06204238878625,0.31566688011225,-0.7180517604125,0.307808608279625,0.310373654975,0.099869497157875,-0.24148368794,-0.0405428752,-0.43747972761875,0.4398532472,-0.08444623851625,0.364099282075,-0.06692004308875,0.0635152418375,0.405960102685875,-0.402555301434625,0.2636401404375,-0.2636401404375,0.25771914203875,-0.25771914203875,-0.85851634675,-0.0031141343168822,-0.00268291684446023,-0.00308327332159962,-0.00121643445115268,-0.136561327480372,-0.226695407993554,-0.00171621464603153,-0.7006242275,-0.0108243554385521,-0.0252267828859513,-0.190515377504997,-0.246532406390556,-0.010597506903691,-0.5400031106625,-0.0199800671787725,-0.0372148502243824,-0.050441695975534,-0.0727102877605122,-3.5488301
0.06466856595125,-1.321239905125,1.25657133917375,0.3013739117125,-0.3059603693125,0.00458645759999998,0.18481364128,0.313156334445,0.0412701288275,-0.5392401045525,-0.4428708050625,0.1882345684675,0.00621663624125,0.24841960035375,-0.35615712069625,-0.39054684813,-0.300463628175,0.32305844693,0.0665380486125,0.65757110145875,0.32102173014625,-0.284410575025,0.003984248049375,-0.040595403170625,0.08414951370625,-0.08414951370625,-0.092529809785,0.092529809785,-1.185155853625,-0.00335513320865019,-0.00327943923731826,-0.00238681881757957,-0.0014654464564342,-0.246287033232256,-0.417850883889047,-0.00191068303817453,-1.263833821625,-0.0148540580752149,-0.0341198074394263,-0.248075654399708,-0.447484138697685,-0.0123766622111772,-0.834095560625,-0.0212810885903506,-0.0533057421017734,-0.0599258600486037,-0.0580850751132699,-3.330421925
0.05851012949875,-1.96031445875,1.90180432925125,0.286079839125,0.14410757547375,-0.43018741459875,0.01588040459375,-0.12127548164875,-0.087556896765,0.19295197382,0.0199595319375,-0.133203621845,-0.0997093166,0.2129534065075,0.2774383449375,0.042627308335,-0.84945458375,0.1844054871,0.4980999194525,-0.153116476075,0.45412682475,-0.8841194003875,0.2620899624775,0.16790261316,0.04297805819375,-0.04297805819375,0.098889390545625,-0.098889390545625,-0.5149767805625,-0.00284564306803477,-0.00189979127642678,-0.00224600708441091,-0.0016032596835419,-0.081600408176553,-0.103486650729034,-0.00239898668515273,-0.390444404,-0.0129731755395965,-0.0205483819283658,-0.0822472065697418,-0.24649650080422,-0.0109664510831946,-0.5534712,-0.0199712737802152,-0.0514417559964028,-0.049504818144663,-0.0713265034863666,-5.642443175
0.17637388763875,-0.9470192038875,0.77064531624875,-0.051488320183125,0.07152671640375,-0.020038396220625,-0.7056755505125,0.07574492196875,-0.09489913989375,0.7248297684375,0.24034295024125,0.190549042225,0.0191200723675,-0.45001206483375,-0.0946130901875,0.04708741105,0.7670987584625,-0.146015153625,-0.6773427509875,0.1037848252875,-0.6945896930125,-0.14829494046375,0.276627986745,0.56625664673125,0.000335635137499999,-0.000335635137499999,0.10109128954875,-0.10109128954875,-0.4214604813375,-0.00282345087620538,-0.00226737962589963,-0.00342741325934528,-0.00146350248785115,-0.0720677841263629,-0.0858028503991095,-0.00255525983842595,-0.2498567859,-0.0109514835025726,-0.0158352578162247,-0.0659875247890173,-0.179629939051493,-0.0122728798523029,-0.346795718625,-0.0152536618213615,-0.0571839326389931,-0.0531690908002694,-0.0653949352656593,-6.435441
0.2460207333875,-0.2965803037625,0.050559570375,-0.4011479286625,0.380320301775,0.0208276268875,-0.583723996436125,-0.00395872275,0.21773869267125,0.369944026514875,-0.40921187772,1.08482035854625,0.29499735460875,-0.970605835435,0.259050688875,0.7007811989625,-0.6585111168375,-0.445342133975,0.044968404,0.0990529589749999,0.0013730460275,0.1141911340025,-0.13541507451375,0.01985089448375,0.041103947955,-0.041103947955,-0.10657664426375,0.10657664426375,-0.52481430875,-0.00283782902610021,-0.0022868532552081,-0.00257295693449089,-0.00131792044933322,-0.108194759019601,-0.0974155502702767,-0.00217031196778735,-0.3632906381125,-0.0101636231403943,-0.0211430796328735,-0.10739101130529,-0.207331883082433,-0.00942403796959382,-0.3478206963875,-0.0122716389336135,-0.040609650156158,-0.0452753513998787,-0.0416670818278991,-5.9973857
0.14848950052375,0.878955135725,-1.02744463624875,-0.02213349082625,0.1290960026625,-0.10696251183625,-0.38720109742375,0.20114961181375,0.0564884727125,0.1295630128975,-0.3880523668625,0.27715047845,-0.00250160279625,0.11340349120875,0.30447183730625,0.21064214681625,-0.36592265640875,0.07314111110875,-0.39539306810625,0.17306062928375,-0.188425186651,-0.27366868560875,0.09432994659625,0.3677639256635,0.1294185700875,-0.1294185700875,0.50950333885,-0.50950333885,-1.053776605125,-0.00354925369200582,-0.00285450983991892,-0.0025363169185979,-0.00162481952693566,-0.130069146477038,-0.156781626715862,-0.00206245852394845,-0.4063962561125,-0.0114281232972678,-0.0288615336850665,-0.102085407294164,-0.182395968232043,-0.0144722652029216,-0.426771920625,-0.0135227319953235,-0.0441753216106095,-0.0501920493211372,-0.0598331816340897,-4.632656205
-0.2980334741625,0.53023685884125,-0.23220338467875,-0.1256291053625,0.0979618448375,0.027667260525,-0.77400038270875,-0.0599343033625,0.195122252375,0.63881243369625,-0.2495953336,-0.5993810322125,0.08119390156875,0.76778246424375,-0.05997454353725,0.549214981960625,-0.468325751125,0.4168515111625,-0.5219716356625,0.084205437201625,-0.085601957448375,0.437924544875,-0.294137185575,-0.058185401851625,0.399374159675,-0.399374159675,0.5259701860125,-0.5259701860125,-0.3872182381375,-0.00347779662778421,-0.00227792836728449,-0.00257368536181514,-0.00134306693401164,-0.0520013182888789,-0.0821151861153362,-0.00180878675108923,-0.22134039605,-0.00828603114721286,-0.0232938572306867,-0.0590581174779555,-0.154702837828414,-0.0134608294293624,-0.3758678694375,-0.0134387647005163,-0.0569442945826492,-0.0469060710982542,-0.056699811555186,-6.8662057375
0.32432565386125,-0.4214399045125,0.09711425065125,-0.7172852969625,-0.0115750956875,0.72886039265,-0.084571667675,0.21256882209125,-0.0138164513125,-0.11418070310375,-0.4921120251625,1.24523208475,0.09347371150625,-0.84659377109375,0.56179232236625,-0.3526294279775,-0.527940886302887,0.102871884585,0.1811799380875,0.0347261692416375,-0.11982347365125,0.1796060728375,0.0280022968,-0.08778489598625,-0.069258371555,0.069258371555,-0.01515536385,0.01515536385,-1.500974985,-0.0032465682194264,-0.00289997412461301,-0.00279949216082996,-0.00173675928030518,-0.471451921043429,-0.510437675220209,-0.0019915917750006,-1.423165231,-0.0163388221462528,-0.0252713006280074,-0.239999512922453,-0.400008592251685,-0.0122809706558757,-0.6372488075,-0.0162638996901075,-0.0461865396193051,-0.0569233426971973,-0.0730555322992095,-1.6386244755625
0.002549219557,-0.17000039866,0.167451179103,-0.24892524024,0.3153517899975,-0.0664265497575,0.23704037781875,0.040058762025,0.1835314667875,-0.46063060663125,-0.30477959522,0.08491028645125,0.19180536750375,0.028063941265,0.7385612188125,-0.06998948201375,-0.53516170995625,-0.0968974935475,0.29301223388025,-0.32952476717525,0.416352369528625,-0.6242744982125,0.32258740944875,-0.114665280764875,0.04369950777125,-0.04369950777125,0.1382857670575,-0.1382857670575,-0.608750269125,-0.00261740014472101,-0.00215254990959712,-0.00402764916781804,-0.0012877150314547,-0.112195610728338,-0.137358545903368,-0.00198268061504153,-0.43959785485,-0.0097960465385522,-0.0384644308533984,-0.0861106737835707,-0.219541700928496,-0.0120287466137475,-0.45969824075,-0.0162136017992345,-0.0737453369879267,-0.0543457729461575,-0.0507209864070273,-6.163310525
